month,last_price,rainfall,demand_index,price
4,15.444675411336364,103.53289627566653,4.948895376418275,28.236767266058656
5,28.43356917506608,103.0683738104654,1.0931412826677502,29.31078428992499
3,37.518094272005655,174.2833396859122,2.5212614849905735,42.40276475910113
10,30.87623029830163,168.39392724795283,1.7219002092204434,32.41713012636961
6,19.327786339403502,96.16937475211185,3.2224381079762137,29.542351951285195
4,11.849474767160874,187.0682665809889,1.9728203774944508,12.75227178532997
6,44.370433303994744,192.9222525503759,3.949911786269927,53.42409668840439
5,59.636859538857124,99.01138130450613,4.5274634493500745,72.8779613955229
11,55.960331694830856,103.16374231895823,1.8435374143284435,60.48351403656909
2,44.16354554304068,125.84512301329383,1.6427104732071935,47.749347316445544
4,52.07649042582146,191.16812188005102,4.501428742913914,63.38389280457485
2,22.78638092335966,181.44791497134673,2.4450876603540226,28.636080399902365
5,41.12172180392232,65.38519438753846,2.73833453983612,46.67756945067286
3,13.030210769948273,108.90961149071244,1.8838780097741425,16.633917856915048
6,45.359196365622886,133.00567846246577,2.7012594722045886,51.61791192314674
11,58.49361695121343,125.469870882731,1.9252002923119877,63.92618199045365
5,53.039865360892954,79.0794601905339,3.663709762536724,65.12616252756396
2,36.72204373858187,178.8225156752232,2.9955056499203487,43.65618932050527
10,49.437010965638834,151.5411174495256,4.152241783851636,61.846940723938
11,57.19494049740823,175.68625622777054,2.250912464269178,62.370195187362036
8,20.800878896960768,178.81464190242082,3.022380061836151,27.93860987242065
6,49.6629256488689,162.25337804986097,2.0380932919085377,55.72350444850116
9,23.49234789844267,115.8815901874576,4.737895720986526,33.65209518388475
3,53.84737109698332,141.5820132523137,3.0877426711644125,62.579170898075326
11,14.917725284507274,74.05481091796148,1.6938499852717723,17.887412647178227
4,18.910920943492073,151.04681262123614,2.091062636840116,25.75085306683414
11,46.030823173590086,76.88798836089211,1.3316078564962406,47.94101202494002
8,18.73887519316245,154.09243857652353,1.1112639823909336,19.91076944990174
7,17.902715095152217,84.43972411309531,3.103687304282684,23.23979997445316
8,37.7733438699436,67.632695022533,2.348491690102421,44.87710200190683
9,51.74936188545354,74.79267352144362,4.855093821041226,64.73149272065073
8,23.423371263731454,50.29882028286054,1.6853255854459368,26.901960564634308
8,52.05690913527425,157.81094267802953,4.175650610947781,63.06054541175522
6,50.397669827298735,159.86015735875685,2.263885768771611,52.25076820554735
11,38.95527004796678,127.24000248698891,1.8941495442348208,41.9788987552202
2,42.328137684363504,74.20442015830756,4.8785472760052295,55.849167698685875
12,12.022059330595411,62.53315062660346,4.210306394983062,26.957053008987117
7,28.356777915185663,52.86934496559305,3.5224835657813265,38.762323283197254
4,23.169746555917627,74.86222654478311,3.7884841488950083,34.578670034220316
3,17.50019303637362,183.628330247472,4.965525899402359,30.684399309068347
4,29.482966457849077,86.23052625525227,3.372829635299547,45.55861817629531
4,27.745209817371645,103.14069908258236,1.4076018032278403,32.73427720864882
3,46.44458390648635,65.80182267219998,1.2594645068055255,45.498808201750904
9,39.904817023837666,83.35419571222553,3.6664271098954937,50.51515622026926
3,55.65500344010097,127.88368561703076,3.630404575700593,67.44796651169524
2,17.270379152791946,141.1629024643479,3.9926951719123545,24.935137843456022
1,12.9874302661763,86.80284712493166,1.435114920930455,16.63462327677831
11,36.73038937455644,58.65982388376758,4.779609099020687,49.40651227266792
1,10.051356930539253,108.65493036910979,3.204633655642579,16.869432610747683
5,49.38594715674828,85.13050563895013,3.5982220840848615,62.00124833338704
12,35.29864443425048,82.93308848447029,1.139409533512521,36.56134142303648
12,34.403278802894675,193.9794204070183,4.843896858062296,45.68734434119239
5,28.12479893620872,142.4450728888586,3.2503673949757945,34.648906556920984
12,28.748691807438128,133.53176647581438,3.2534524519785144,34.997208221313535
9,31.556683912532794,112.36626552849829,4.774221264921519,43.662733023351535
4,10.801617221301509,114.34165001452163,4.717400712734669,22.6184902204637
5,14.177289360810231,131.1357505757121,1.8811943672689666,16.133788234325177
6,35.25240100056185,154.46447105541608,4.724395287623717,47.82619444772518
10,17.506113260990205,155.3219144272744,3.9464851575202458,22.73275416032154
7,48.93813041734991,75.75408615581743,1.0756029093256698,51.61053625303203
9,23.724258700226287,125.01691281149405,1.9593725949533534,30.304826010685424
6,14.894981867466203,111.7937142551153,2.6519205818857854,20.671308871166666
1,21.76049629517249,180.57904494040764,3.331289822023019,30.65675757221213
8,27.854911507789406,144.71283818275646,3.805318921954756,37.318678211103176
2,11.765830429744181,129.87560996239728,1.8408415758275973,20.693455743595315
9,17.08377621931645,67.30919632683761,4.346802057094756,31.397547197738078
11,26.192337723875983,140.8456833985117,4.382861295556619,36.19959881159289
7,25.524023690488203,67.58058585203501,3.5399952770423093,38.05127274036475
7,50.01933482799196,100.58098633486281,4.684375642062793,67.88905042333877
10,52.16277376563266,71.42629472214978,4.251929707588752,63.77124128756266
10,19.6709299571775,153.81104705365533,1.8864946371741635,24.765922821730886
12,16.196994195642368,80.93781707542288,4.194707465241442,29.99753755807999
5,41.708124216070914,108.77890597820391,4.81280831501242,52.81989209085359
8,50.231177784771575,184.3512166428168,1.5504257880737238,49.37057130102241
10,58.186154861206575,80.64745750984554,4.914791539164116,72.44319133923179
1,10.339814237325713,126.17075959381687,1.099971187080361,10.73351964329536
3,30.683905671340224,112.8907491749033,3.088668979095089,38.384571510748835
9,46.69939170471928,52.71860615685946,4.095572555913937,60.508609065369406
1,51.42796494371772,168.91371703592193,4.161752410185017,63.35408563851193
11,13.114297434154889,60.35688594718996,3.9386902765850715,25.44307340729214
8,44.030725973206366,121.13825314654304,3.1174054910126476,51.91431039411271
6,24.446935869948504,134.1017442408425,3.603857288281582,32.628687682272385
12,13.72984796665627,144.26396849218804,3.799728742612455,22.26883470510863
10,34.45512908773336,153.29474439618133,2.9781568968555825,45.344125474570546
5,17.9076671602073,87.99085752840726,3.3827399005385503,31.68824049456338
12,46.850375903084235,51.49681649876741,4.385472213830292,61.64946770069331
6,47.06308998497268,158.5165493532368,2.251516084583309,51.67078090303761
11,52.10338824937547,130.3484899021368,3.0928253078745294,57.852699901420884
5,28.87843425738761,175.4176554810873,1.0339188841020315,35.66828144214842
9,10.665489861532182,173.20825443510415,3.7497455991071726,21.088929109844305
2,22.986796918723986,176.4989251681825,1.781541858459367,27.430145643936985
10,33.390584976263845,122.76419899693103,2.9240050148550756,39.739618845348474
6,44.70056397080252,100.04425937552985,1.8408208651218372,50.59889075957397
12,29.102029284337068,168.7337303887055,1.0941348583139692,30.281530974620246
4,36.8024198033569,117.69411695438824,2.9328822067920663,42.313197531339824
3,36.213179372785845,77.51632946051518,2.699334426442828,42.85885401043946
12,18.24911746791583,178.24610293422114,2.7005980540975227,25.37443497512379
5,41.152475004000635,182.3839815158521,1.8352246397154812,47.900941911281386
2,31.962586410269893,119.94646342102551,4.788818358992717,41.98001065123617
3,50.39593508262465,61.35495909646812,1.014028607242778,50.346853376486536
7,44.53056040644499,108.17391348753969,4.566181799989355,56.29420146591131
12,15.573459309877732,170.5306489193905,3.9476076925579284,23.839012444607715
1,34.43792050182843,185.2661042819343,1.688288134133086,37.655143481077346
2,45.12471792470937,80.52091137463938,2.888767945214218,52.00221650921371
3,14.350586290367131,60.04604180379073,4.95540032603309,28.86567312577056
10,49.624851627831575,181.6025679699258,3.574792947937229,58.86815661081526
12,21.100225732219968,108.41074084683129,1.50950689527467,21.836844086230393
7,35.15423977368448,131.26414464013448,2.8305689554257274,41.91567005289698
4,57.02806437363181,195.20987180761384,2.8728123862912494,62.09700428289818
12,38.5667117411142,59.984709187133426,4.209053331532433,52.870378553744686
8,31.20272258519737,147.24770111781433,4.664651731304621,42.36488497932505
8,10.339746369957133,61.11581338623006,1.3289661731549383,12.725417708693787
1,16.670681138703905,106.32033926997505,2.256149147811329,20.560438630971237
5,38.93319425489938,170.572181779017,2.19375250754046,43.74899707784086
1,34.69125203268691,115.02083491334515,4.984192499676073,48.18933075493506
7,28.19145878234157,199.57735308544255,3.2369084667655987,38.87002826817411
4,56.16079426970587,133.85889274199033,4.519325984479938,68.31954875073797
12,26.62412687129704,98.17432289539303,2.7041313977792956,36.44550649599069
8,36.85753782220533,83.01669888571297,3.8908926016357457,50.77659317688501
12,38.435670476206504,102.57808014292428,2.1463425692165843,43.141465661775
8,36.37341950319613,105.87999106393262,4.647144093956934,48.90603049621411
9,33.87926957700496,60.30705165859415,2.820584963946135,40.59037387673505
11,26.853186800595406,105.43612991401596,4.214901989264349,35.98811068307894
6,55.438181651980976,119.63577796088374,2.023267533370259,65.02870503274768
7,32.54016308795724,158.4106628358207,3.7744173676875166,41.142271721399595
7,36.422443367303785,148.50942270824117,2.6206336176001432,40.99583223234795
5,42.82389919151211,156.31484828437314,1.1257576918981882,42.516386058899535
7,13.382802121576734,51.25455228152857,2.652033015036254,19.57559474134895
9,49.06440707316226,82.6501099370804,3.200086567021682,57.230942081838805
12,35.62536550430178,149.25264325997847,1.6070464556527009,41.43927604625068
12,42.85884679224834,122.59840522696207,1.7356524207704602,50.46528218741087
11,48.600603270684566,50.79702135025189,2.8594511932926276,52.50809133293267
4,53.70496953821073,170.67419636477337,2.3709188497336267,62.28622611415969
2,29.61102084764655,165.9214359935506,2.7629621520134506,39.59593939784595
8,50.57149463411275,132.2628744490344,2.8433079572908913,56.538951219346764
7,22.941844778295085,59.969498866440816,1.5603041748110225,25.201155771820375
6,43.01678254786832,164.9772574298877,1.724778301080459,47.58512498727141
7,15.13536503398197,137.55703815970458,4.392661573917977,25.661487485469397
12,11.00152337120376,167.29399657369387,1.6508747572419362,17.27707116603538
3,14.788156305631986,162.76204885937608,3.6636573320330434,25.13322227673049
6,25.96912432812379,170.45031079367556,2.6741121870711684,30.778201791111186
10,11.554730691233214,127.70120996069372,4.872946743878563,25.481239413055373
7,41.52456360936313,71.04867772902725,1.2644174475529502,44.74789807526593
7,25.82722691911324,150.67362100695328,4.321555464123048,33.44450392397108
5,46.8188033857149,143.0710677577956,2.965796924410486,52.311396217100636
3,12.295756813480281,161.3379780798631,1.0214094834567544,12.431058282115691
2,20.83507832737491,75.4821509076103,2.054640875758215,27.003156232224224
7,30.40017126648493,79.24627998504339,2.630787410197078,38.63282772693398
4,29.132578114702316,183.56142758289928,2.2567790137957005,36.48039282528733
2,16.549933641817024,162.4966697678106,2.449797856055733,20.864998996400217
8,59.70684067908285,186.23427330504845,4.666687636548719,68.88038818255743
2,24.221979041691796,163.8072981745881,2.4437361295693107,28.221067415343878
6,46.051604232573155,139.57329589854527,2.675317517610931,51.26970584889792
4,21.00133486058591,148.11991055418105,4.044526214312452,30.050134288737535
9,53.892560536304195,183.3691885910015,4.1753342629935,64.54167759547292
5,29.38791550748462,136.8210131767911,1.3363586071467783,33.42522445352859
4,55.04512444945522,144.85869864925812,3.816280138268017,64.2216734292486
8,27.09174598169855,73.47150740054009,2.930287814707103,36.15008612136056
3,10.432191074845672,121.0881830174154,1.5354155729506216,15.767660737774573
9,35.85102155392307,157.45956679371483,2.058842255787537,40.43186366233335
8,36.239396807554826,90.64140474745481,1.1801419892260747,36.59853353196193
12,15.991709139431778,80.33812707868023,2.440948755247341,21.95303460912541
12,21.74817867096462,97.07402123366234,2.0216257613360966,28.88314995118799
8,49.174779549067466,86.22509419892502,2.5284135895200706,57.15829575991714
10,11.837791231432961,82.23689555545937,3.3213621901230272,18.844874321741013
5,34.476334334334034,113.72762643021304,3.9293582081464797,47.48203239254309
1,36.52040617067814,186.17577708253012,3.421407946238119,44.26166159070023
11,44.4356030338062,126.05894701080774,3.713509209039783,52.170093248303765
10,11.87281337000676,78.18805712229846,4.462556482475174,24.414787355059598
9,39.282316354523196,61.54575040713111,4.495297773846044,49.10285412062413
2,10.15490182890916,154.42342177068878,4.442877393436696,23.239740464533476
1,23.258918364459532,107.41981466545818,1.6126756619181064,29.312036238272746
6,34.98421276582406,173.27464198780388,2.0042765343745814,37.26173765951016
1,55.56406687128086,148.92661529611553,3.0093012197102884,62.76602404146752
10,16.329490800276773,169.43621758120528,2.434957176064108,23.68322897173855
10,18.464456450163752,90.7919059127673,1.5266758731198529,19.474851551031552
10,43.46250321919138,153.85383836915872,2.1510009384226056,45.934198234908884
7,28.743084691119943,89.60929770405781,4.901715046662556,42.07809047982607
7,41.17107009614359,190.86027191754374,2.3877070219861447,45.8677695264972
1,59.87270835671336,145.45614223000615,2.675656273183846,66.542723770703
10,59.3435830674427,98.67677002630131,1.025605687429188,61.22348088360431
5,27.68567897472107,90.4267793438409,3.8776595191607948,35.75479301868176
3,35.19626769124163,78.63898776074653,2.654200262181519,39.14245188152714
11,55.234507931469665,154.19614383405917,1.4125602515806444,55.293989529976024
12,14.608383120427877,82.80734194968909,4.874226953218688,29.408780121688068
2,32.61519519184235,139.29548988912336,4.109732850340347,45.45358721467712
11,28.87886741582295,89.6952540388036,3.9046003577309074,39.51774074966126
5,24.744138633049864,149.29534171908028,4.831489339366678,39.166721286638
5,59.71021059611741,172.24095928108088,2.629920338068551,64.66120461340111
2,46.67746469861889,166.70378647169798,3.8741341611697937,55.898562772309795
6,29.4373496196461,164.12769963961728,1.8248315895418044,35.11889935954499
7,51.45109458327096,78.1583608538378,3.78848218980848,62.965380444669684
1,34.48330503560284,63.25774204767781,1.0563163687504113,37.372761192312346
3,53.641220618392936,154.84232427310783,1.5052215217624565,56.31363445556443
4,23.31899228152892,105.25208206915269,2.701035674411394,28.05317327526339
2,21.18001136935327,114.8519339605021,1.0483707792240327,23.347615939060553
10,22.36433406237238,54.67236391900866,2.847863421801677,30.98107805062949
11,36.92402880625262,88.93646739125738,3.0911669962600157,49.72440620258665
5,24.565669557756735,55.05146058116961,3.486426390348328,34.316550245072214
4,17.355984207319203,181.87786589018714,1.4015467079744655,19.0025187513765
11,59.731395925286606,86.50950248277957,1.7240476525088493,64.60217395632768
2,55.021661372070504,133.6005754359512,3.4531334828687803,66.941712343739
11,41.75062187465399,55.846898099169564,3.632750849850557,52.79456455062783
1,54.5771436961973,150.0271086958487,1.103600912841105,56.029619415991114
8,56.77313687539094,98.45410186311409,3.161469448460153,63.70291606738521
2,43.80541459329178,184.68787804364987,4.13992692799533,52.71325402163975
4,35.933988934565406,183.21772834010537,1.2764035111415764,39.49329239315059
12,54.10008961073386,98.79359275426216,2.652691460986079,60.4946366182708
10,38.38984984564547,185.1441343535702,2.3060450921204074,47.4704767746868
5,16.3400271426937,199.42365102481682,4.654662501408067,28.477787711632633
2,28.342800022875288,173.8123496185922,1.7432095728258212,32.81045139278999
10,32.29604758676885,176.73070216328435,2.2734416525779206,36.240739605567256
9,56.768450806779775,87.35131041636349,4.593778979965212,68.03148699291359
2,42.95927361529112,136.50535982866344,2.322613224239891,50.08968810120368
6,53.763878139794535,60.088387095105176,3.1253897623423774,64.93044116006996
7,47.87958504199681,64.23769052325045,1.1321413489235175,48.646098103202725
6,25.493044326134147,199.83389180499358,4.939609744700144,36.843602735095835
11,45.93544965320916,98.99588741388663,4.299786831484758,56.527075281641984
11,19.764986796193732,162.22758680732696,3.537603778986705,30.108800323473556
