area,rainfall,temperature,fertilizer,crop
3.85297914889198,193.63715226257258,35.517301304055735,51.35946472799666,Rice
4.04314019446759,109.85529764636522,26.774659115488628,168.8796588359706,Sugarcane
3.245108790277985,175.97024099966401,31.274742028907987,92.76032607084375,Rice
4.083868719818244,78.28109086238767,24.099584656518218,51.48317975253811,Wheat
2.975182385457563,150.86907470375434,34.83990782252344,170.7482838464183,Sugarcane
3.0909313175279762,196.55104316584152,21.045582065375193,127.61212832253473,Rice
2.7101640734341985,65.28396513094052,37.05085289751001,152.78161195077035,Cotton
1.1016765069763808,51.247991334078804,23.96392772843336,187.20347317167162,Sugarcane
1.4315657079732178,115.03741889489216,37.48796063416661,131.17607452071582,Cotton
1.125716742746937,63.89382245770508,27.050584826010347,125.47911088684486,Maize
3.5456416450551216,162.2576524514347,34.453671489489736,93.59931820223953,Rice
2.2574239243053067,187.18229957728383,26.384505955723768,95.7790751659929,Rice
3.034282764658811,115.10314590631383,38.11823342469295,169.48130990444687,Cotton
4.6302658957043725,88.80674632331613,22.532742510367488,117.35438683789056,Wheat
1.9971689165954998,115.16049785099146,23.570395785451975,74.52893129121806,Wheat
2.641531692142519,158.51717267750016,29.860602503176047,64.17931460007433,Maize
4.022204554172195,51.35812423705565,21.638768780762923,120.9380175292669,Wheat
1.9151926619664899,138.4180984227046,23.91960369403524,119.74325354265957,Wheat
1.307919639315172,141.99375273310687,38.875327644240286,148.0187417308094,Cotton
2.159005811655072,145.65323703439032,39.52979322295774,120.6601216617711,Cotton
1.6448851490160177,86.30331199713157,27.525186586608438,71.52135562013221,Maize
4.718790609370292,157.107908506719,38.465720420278714,126.17043271977703,Cotton
4.232481518257668,63.70872294976646,30.896493513468634,186.01841058290378,Sugarcane
3.533615026041694,79.89055047002012,25.39484931747534,73.91621174303187,Maize
4.485842360750871,181.6205069981723,34.04797442161197,153.46319614666234,Rice
4.214688307596457,160.80847260898497,33.178036131497144,139.07888974482898,Rice
1.7462802355441434,52.06183310170179,39.78250638217467,162.28785900677042,Cotton
4.570235993959911,87.25643905547003,25.300945748185665,72.5900410141389,Maize
3.157368967662603,82.16097244897469,33.441190053234706,191.24080053589918,Sugarcane
4.229760620656251,90.62094920554588,21.04047510058894,143.1449641650738,Wheat
4.584365199693973,87.13396554198296,22.272920773934388,177.0606706536705,Sugarcane
2.2720138998874555,59.37894436142686,20.078367499021866,86.99101455203534,Wheat
1.440207698110707,118.84107748952304,39.989213621193464,160.91193340969426,Cotton
1.9117406501677667,159.91002121792476,36.045473942949556,167.15460565008783,Cotton
2.7084311545050253,141.00975870761545,35.73446029467082,109.61529085806134,Cotton
4.272059063689973,150.93075028971197,30.194521505763596,107.5930179325133,Maize
4.442922333025374,62.17237678043587,26.0013416581088,148.66943975386238,Maize
1.0278085221247628,192.72360652651807,23.02528568925352,64.01115226403239,Rice
3.042989210310263,175.77377507645372,25.693494776929274,160.34362253262634,Rice
2.669644012595116,170.7635477743494,27.51942443858278,56.433013975911635,Rice
1.888431241882921,173.44757075626512,35.12620193960588,78.5885451681239,Rice
1.4794614693347312,189.9065762199142,30.79323577806305,149.62156358620507,Rice
2.350460685614512,131.63809491705467,21.549672531109653,64.74855006379457,Wheat
4.771638815650077,80.04230268014388,20.360580179178246,195.7763137215185,Sugarcane
2.292811728083021,142.51754117788118,22.046643590681263,180.2594314192851,Sugarcane
3.0751624869734644,161.43222405019085,28.209974273947587,143.94534986101047,Rice
3.8120758355807114,160.68760900310383,38.66385834098037,172.85861835040248,Rice
2.454518409517176,128.21735362503202,32.74804962418443,183.13700728843517,Sugarcane
4.887128330883843,60.268807900036705,36.0365179975103,88.92134743577276,Cotton
4.849789179768445,105.66694076451918,29.327491890090972,177.41173819239793,Sugarcane
2.0071291833014566,188.1149912695036,27.233321663900856,79.21906754564027,Rice
2.988994023569542,137.6673364636139,22.168007454332454,112.0013396223223,Wheat
2.2035132392670786,130.749791488357,37.5186604437241,133.73894468728992,Cotton
2.1393619775098704,90.32802715732902,35.663200580558055,157.08364446110488,Cotton
1.1475477894181312,105.26733798748683,23.3623619519545,54.52119765837921,Wheat
3.4382573359195874,184.30191337297538,30.24521127752521,93.57641191672835,Rice
3.010716092915446,149.96945712902536,29.747496158424898,141.27786473155854,Maize
1.2059150049999574,168.10805401284995,32.50183105373057,103.60530187236782,Rice
2.1145858569464457,118.15181346014828,38.923737879825225,166.253758344424,Cotton
4.633063543866615,144.5370829184237,31.595428835249592,147.74782417260744,Maize
1.9582475626678897,87.25754131148113,30.80434533557237,85.16021805856036,Maize
1.5795794883648924,155.81912454252296,21.00645865869328,71.88934693884997,Wheat
2.957811041110252,114.1402000555006,21.25814952036048,144.35704903805757,Wheat
4.942601816442403,116.38182722221184,23.74693582653578,117.57009915571366,Wheat
1.9682210860460017,147.39834868653224,20.649415433834967,75.34355616519778,Wheat
3.688542189623514,190.442093220339,34.86705791140025,98.9561307977566,Rice
4.04647846131487,59.60095199129314,34.46660607987926,95.45701224778799,Maize
1.9505501759695987,173.71148560205114,22.72112468863286,66.21979585090627,Rice
3.9128653944474383,93.85746656182897,36.72157801590562,132.0363528897842,Cotton
2.471132530877013,116.58791817595667,23.09572069692224,164.5472950868831,Sugarcane
3.529223322374318,53.28699931625134,26.023511739947175,136.32003332794807,Maize
3.534118843043579,95.15691167514696,24.9795379832273,173.94370474060287,Sugarcane
3.143098736299034,125.39468639451957,27.446141971460953,69.13528208231469,Maize
1.3611590802176332,58.42641160211585,25.09327531779924,115.34177867333358,Maize
4.341209982356952,123.66435940747478,29.779018528769043,141.41226554871486,Maize
2.2831202598869433,189.0665943287641,28.14815762709371,151.4002341412861,Rice
1.746074041599417,65.80898271617079,39.73138981558653,154.36794596351405,Cotton
1.1631005662190557,164.66610921132565,21.118527002564512,159.34481406468217,Rice
3.3635717727529673,111.4506580063989,22.84362752774703,147.7144718294025,Wheat
3.7102574473691297,148.27605717865072,21.05651787817205,64.13421334113015,Wheat
1.0663513157114246,89.03548969778441,32.51682389964752,154.29585164034447,Sugarcane
3.048372233197124,73.92383938120375,21.09018554827439,158.71739851615814,Sugarcane
1.9059831007917518,74.06939214068396,36.72879474752247,199.02199015004408,Cotton
3.5806911616377994,60.5737918464717,30.238772613638556,154.0043655051689,Sugarcane
1.6974657160199658,77.84700573518646,30.540152491630675,153.02455936273233,Sugarcane
3.763750952409864,149.63290774834525,31.231890154243885,127.2219935272958,Maize
2.5469413852021496,182.2535917765262,23.416274126124215,180.18843628776708,Rice
4.746919954946938,172.1188528386743,23.95380606228975,199.52521429417374,Rice
1.550083776583973,152.77014648117262,26.376346457460095,166.85673052961482,Sugarcane
2.364265404201034,66.56477951166539,31.86992831643703,141.87505667867126,Maize
1.4538940849623563,93.37811694439247,24.20235551880429,61.843224039735226,Wheat
4.698774473114251,96.47103129837035,22.326634542665225,159.01086975944412,Sugarcane
4.509357413523924,87.49354195964318,39.40233772836864,156.28423528729257,Cotton
2.0317665108606224,127.25084895645847,20.439636296192457,166.33522217141476,Sugarcane
3.639936184136716,130.3330722319509,36.05394810672043,68.6833082599234,Cotton
4.268888800804863,103.53289627566653,35.76070299150044,148.0598750189215,Cotton
3.2208032463978493,103.0683738104654,25.94428227690192,94.3585857427512,Maize
3.118602313424026,174.2833396859122,22.712532320146266,164.04068651042508,Rice
1.9674091636018067,168.39392724795283,22.912572934108468,86.05609310471993,Rice
1.3724110712235968,96.16937475211185,33.94863234474385,152.5968015230616,Sugarcane
4.5888630318133075,187.0682665809889,32.85613182172347,94.24894204759696,Rice
4.601672228653322,192.9222525503759,35.654913485027734,51.34914392261467,Rice
3.5324058290930718,99.01138130450613,38.74962344798209,145.0036867959643,Cotton
2.3561191641948027,103.16374231895823,33.83854726533184,66.99036247383836,Maize
2.3968382984506436,125.84512301329383,23.11703073102887,148.89372091823213,Wheat
3.9038227154809575,191.16812188005102,24.868852335308212,188.8414172535406,Rice
4.588441039810308,181.44791497134673,36.84387461746229,195.38689013166353,Rice
4.548345697060469,65.38519438753846,24.18612151668417,85.38846309914189,Wheat
4.1195021834304955,108.90961149071244,21.450446339089627,171.38798414759822,Sugarcane
3.568126584617151,133.00567846246577,34.06560108084501,103.03299153086604,Maize
1.3365598599801953,125.469870882731,28.050527109802843,185.06856091219734,Sugarcane
1.646514856378455,79.0794601905339,38.400801050918076,168.12343529440608,Cotton
4.5942167541083165,178.8225156752232,33.005101421873235,61.08825749686454,Rice
3.4257162386383597,151.5411174495256,21.808379555833216,111.0705490815916,Wheat
1.0367882064665186,175.68625622777054,38.957131345073215,100.59767390145112,Rice
1.4058861714641284,178.81464190242082,25.171145272804917,167.77715310849155,Rice
3.6540070764322232,162.25337804986097,26.744249808125716,111.54285659797387,Rice
1.0202463353848747,115.8815901874576,28.04520827367084,152.68825964796258,Sugarcane
1.6432322056699946,141.5820132523137,21.024485928086264,140.36528833856607,Wheat
3.1949351574663445,74.05481091796148,29.930308444612095,196.34580786464505,Sugarcane
3.767580790770773,151.04681262123614,22.466369821505843,190.66774352024223,Sugarcane
3.607845038010402,76.88798836089211,28.019406533767036,114.1549272108078,Maize
1.8970772378422391,154.09243857652353,27.014195759841684,158.5367317461724,Sugarcane
3.8487168853901434,84.43972411309531,35.45680166853007,174.41901409718326,Cotton
1.9489963499872003,67.632695022533,36.06341023265462,184.83286307932178,Cotton
2.301598792637071,74.79267352144362,23.06825764778176,60.220139566472554,Wheat
3.9859656204720966,50.29882028286054,27.331023747584524,95.31181989102453,Maize
3.5985315961888587,157.81094267802953,27.467063220636632,98.03450614527827,Maize
4.396893641976712,159.86015735875685,23.0282088787217,115.1668926829818,Wheat
3.6304515692013735,127.24000248698891,35.96907010102381,75.38971260731284,Cotton
3.2732344133418865,74.20442015830756,34.14456656670846,124.43088199250121,Maize
1.37469907131237,62.53315062660346,23.807635725940695,149.48214909476843,Wheat
2.470863212237734,52.86934496559305,27.33443817187598,124.60458803250766,Maize
2.060809470726902,74.86222654478311,22.116100497130283,149.86896427964237,Wheat
1.9759585735163343,183.628330247472,32.56413194186088,59.966244772685044,Rice
4.892042219009783,86.23052625525227,22.427438490972392,181.39809975611155,Sugarcane
2.5723908986670416,103.14069908258236,39.718683372498354,190.86037881516026,Cotton
4.568186220708453,65.80182267219998,35.61364149375724,142.68611361779728,Cotton
3.5245545039890516,83.35419571222553,27.804770991679902,182.20864979553454,Sugarcane
4.179245214166594,127.88368561703076,31.57127864558709,69.71690249723187,Maize
3.0105483724207684,141.1629024643479,38.226836324328175,169.61733801144652,Cotton
3.3076155385054364,86.80284712493166,31.081985607916522,67.8722290208891,Maize
2.9700707752754556,58.65982388376758,23.489969727959103,111.2015347246305,Wheat
1.780971951192178,108.65493036910979,27.574067111623187,98.57278018374126,Maize
3.8898084610460213,85.13050563895013,36.86289730059491,137.83877378306812,Cotton
2.123089449763423,82.93308848447029,32.88426031979236,95.22718028593003,Maize
1.0972638657258154,193.9794204070183,33.014487686676006,145.59704445006992,Rice
3.5818891836286713,142.4450728888586,37.33642971376978,105.10809337279368,Cotton
1.7084427176281958,133.53176647581438,37.87946114925009,179.11855715456966,Cotton
4.761834337411657,112.36626552849829,38.395851435588725,145.08257603294174,Cotton
4.8157143080103495,114.34165001452163,21.89698386506312,82.29474459821691,Wheat
4.659457560881794,131.1357505757121,30.88252003926202,100.41941330421307,Maize
2.4806348010217776,154.46447105541608,34.81019042436637,177.11313314399837,Sugarcane
1.0618264661154697,155.3219144272744,35.138536902540274,107.97196249811877,Cotton
4.713274250350901,75.75408615581743,32.13432403940008,130.36985983484678,Maize
2.7127365932692573,125.01691281149405,23.335746703673482,147.3412903928499,Wheat
4.866619276174678,111.7937142551153,35.94841107883329,102.17144743788751,Cotton
4.854479908357011,180.57904494040764,34.402226670298916,94.09679461371024,Rice
4.41203782186944,144.71283818275646,21.722715430980728,121.2882353912043,Wheat
2.1777955682783428,129.87560996239728,29.276196493487525,82.23214581391836,Maize
2.540390914407701,67.30919632683761,23.47954799043607,92.63158803785952,Wheat
4.404546686067428,140.8456833985117,26.749540914259438,59.31177260480541,Maize
2.2676880206251107,67.58058585203501,20.36162184411371,95.59554139565083,Wheat
1.67797098674437,100.58098633486281,28.006597368215164,98.1056140045354,Maize
3.2272050498334006,71.42629472214978,30.997538423124208,194.27497494369794,Sugarcane
4.744619096643124,153.81104705365533,32.391651856541735,138.459323819882,Maize
3.784119186699892,80.93781707542288,33.2698069025742,168.10736381237083,Sugarcane
3.28024468035746,108.77890597820391,36.725826262049196,56.80658791704837,Cotton
1.3887059750830741,184.3512166428168,24.3092581455146,65.98050404125578,Rice
3.460028906796679,80.64745750984554,22.40963644876936,172.18054412938886,Sugarcane
4.960215400417053,126.17075959381687,37.03074343795851,143.53243241264536,Cotton
1.5603360609460961,112.8907491749033,23.132256297852997,78.64730458103044,Wheat
3.073318609454947,52.71860615685946,39.495201626723905,110.71931087926073,Cotton
4.509492287711822,168.91371703592193,36.85076458797274,130.80087499724343,Rice
3.9630744710168178,60.35688594718996,30.017532117791983,176.54147437061624,Sugarcane
3.788062963981072,121.13825314654304,39.628428498440506,59.06179875417413,Cotton
3.809936335948437,134.1017442408425,21.947534582160085,139.50834340510437,Wheat
2.4379646048790207,144.26396849218804,26.061315223502035,157.5553882380026,Sugarcane
2.1743673770579734,153.29474439618133,32.76448830081223,196.6837786865689,Sugarcane
4.2374446219140545,87.99085752840726,27.000137369463573,171.07401174382767,Sugarcane
4.240453578716723,51.49681649876741,38.56745103961583,91.43409703479101,Cotton
4.468289274320415,158.5165493532368,21.31252176355635,156.43687908173976,Sugarcane
4.652962210225885,130.3484899021368,30.98823664121929,164.49168273904655,Sugarcane
3.045369595443751,175.4176554810873,31.81732534790229,159.4603249877593,Rice
3.0060651787487984,173.20825443510415,33.054562475544486,173.02161019278049,Rice
4.193180715867101,176.4989251681825,25.11332446663629,185.55949643204565,Rice
3.5998557231110606,122.76419899693103,27.29132855039729,64.76448034840104,Maize
3.8078675090308134,100.04425937552985,36.87361059329955,65.71457865216783,Cotton
4.183170677744404,168.7337303887055,23.898855379403198,169.45999831559692,Rice
4.560021367270265,117.69411695438824,36.537356943467245,87.85587147822064,Cotton
2.351980627406143,77.51632946051518,31.253108458054847,58.781213292511694,Maize
2.502331810559776,178.24610293422114,35.24375022388164,110.18437714709087,Rice
1.375927759363476,182.3839815158521,34.27214732526943,172.98153677391173,Rice
3.313120563984696,119.94646342102551,24.15022990769758,68.98475357209705,Wheat
1.1437690951869683,61.35495909646812,31.37625472867746,150.77629577067012,Sugarcane
2.8623920725298406,108.17391348753969,37.35446305610185,50.54237926573516,Cotton
3.1705785388303065,170.5306489193905,28.64232473603859,66.4606170818675,Rice
2.1461650085131376,185.2661042819343,39.33181540446633,102.62755186527303,Rice
3.363333042276043,80.52091137463938,29.04430200203436,62.5403421536621,Maize
1.1220009997561977,60.04604180379073,22.855712733357695,176.88525011556692,Sugarcane
1.1493927549968577,181.6025679699258,27.788693601553465,179.61057547182034,Rice
4.290402242638633,108.41074084683129,39.03404812781074,163.33560546492862,Cotton
2.4407625656450516,131.26414464013448,26.394416986797083,86.37194470934261,Maize
1.5082420506075391,195.20987180761384,37.361963197341254,128.48706128599696,Rice
3.0889730402192175,59.984709187133426,37.62501363363779,77.62827882850571,Cotton
4.079974212394443,147.24770111781433,27.00373048663922,92.19176751096663,Maize
1.8632841099873727,61.11581338623006,21.665153161012643,127.40079382606866,Wheat
3.491561903276001,106.32033926997505,34.49115818317637,160.25207126911965,Sugarcane
1.341389859975072,170.572181779017,26.23024598027972,64.19815705904587,Rice
1.2067268846744308,115.02083491334515,35.65847228515145,94.50450464421291,Cotton
3.125418526272592,199.57735308544255,28.853096965208664,188.99320228578833,Rice
3.162540486440426,133.85889274199033,29.70533484685243,114.36849766728322,Maize
3.549719605992826,98.17432289539303,35.558188134970734,190.83045108639718,Cotton
3.904365334890646,83.01669888571297,27.647266621232557,198.71008123282036,Sugarcane
4.903408317850138,102.57808014292428,28.86254690645829,128.99897391671237,Maize
3.0652013932047812,105.87999106393262,27.523809375392442,93.20660146772758,Maize
2.291825891764984,60.30705165859415,27.3468103055456,168.61652128588685,Sugarcane
4.180744779074814,105.43612991401596,30.518931538029186,73.89661032875225,Maize
2.083329005048297,119.63577796088374,36.175988890023014,87.80702895081058,Cotton
2.7558856828225444,158.4106628358207,27.235366238451316,167.73198642489234,Sugarcane
1.3138255253690638,148.50942270824117,30.485094410754733,115.04688870980448,Maize
1.10140297366183,156.31484828437314,33.41454650885201,80.23069054815001,Maize
4.8505936587117,51.25455228152857,25.3887889260731,147.66886174284866,Maize
4.343920482048823,82.6501099370804,25.550456098047853,159.91427920725243,Sugarcane
3.783896824374792,149.25264325997847,38.6682625404691,68.76068591758536,Cotton
2.6358117776570795,122.59840522696207,34.47069146662177,91.54703899624012,Maize
1.693177280283383,50.79702135025189,31.543733524466177,83.19151330583499,Maize
1.6257481706843442,170.67419636477337,32.95440108841224,106.97819431436781,Rice
2.0009715926583813,165.9214359935506,20.58598886206837,164.51673433640968,Rice
3.196906658824482,132.2628744490344,32.362059311233935,157.05621534114863,Sugarcane
3.8583836908002493,59.969498866440816,30.190177464484037,149.3785865575556,Maize
3.640789506870925,164.9772574298877,30.91499359558871,50.94283188028868,Rice
2.1197355877837714,137.55703815970458,27.188476536616342,71.32149700705841,Maize
4.819461122652776,167.29399657369387,21.62947795425884,83.49463236531003,Rice
3.951587666783074,162.76204885937608,23.866784672241042,90.79337690582744,Rice
3.2174162100456027,170.45031079367556,39.014894264253435,71.963981247335,Rice
3.446882984937409,127.70120996069372,28.17399124541868,111.54733272108345,Maize
2.6784002497111596,71.04867772902725,29.333663116617284,61.27708775210389,Maize
1.9909239580046298,150.67362100695328,21.05419579706878,162.5033285581671,Sugarcane
2.4238907146050463,143.0710677577956,20.751324590879612,168.15811809441573,Sugarcane
4.031384441857476,161.3379780798631,34.343628940935155,136.1400034401347,Rice
1.0575739545190235,75.4821509076103,30.761893282422225,63.45573155629518,Maize
1.464290562027665,79.24627998504339,30.174119684325333,183.5124754320137,Sugarcane
1.184010568087011,183.56142758289928,24.862490608453374,194.84537430621717,Rice
1.1629152092758805,162.4966697678106,34.895014632598446,80.3545340482684,Rice
4.421842336044029,186.23427330504845,23.36473158216984,155.69597291610796,Rice
3.8146314375200947,163.8072981745881,23.798694873220402,176.29079459637285,Rice
2.8966953163493008,139.57329589854527,29.21424342696551,130.97652838140533,Maize
1.391336642604006,148.11991055418105,25.72559724223882,98.49846492901233,Maize
2.9664635004673294,183.3691885910015,24.94925962466293,121.78380726205289,Rice
2.8938870831222627,136.8210131767911,32.904752891066636,126.8403126176678,Maize
1.6928074796400607,144.85869864925812,33.01943490437089,110.09555662820418,Maize
2.735406596951892,73.47150740054009,36.490341395998584,189.47637404505593,Cotton
2.5940189375894938,121.0881830174154,28.35417133945952,161.5824666413753,Sugarcane
3.463400392208866,157.45956679371483,21.461701820523004,86.1952463382446,Wheat
3.540374603470575,90.64140474745481,25.473327698429152,137.83357809798028,Maize
1.181216039088178,80.33812707868023,39.60010926393634,153.3033726396751,Cotton
2.498450458505885,97.07402123366234,31.925171504654042,71.02346325531954,Maize
3.5034396628569455,86.22509419892502,34.1947416960204,103.76386135702232,Maize
3.012545034320351,82.23689555545937,20.147156592508292,185.8322422405874,Sugarcane
4.4259593647532895,113.72762643021304,30.364114643650417,135.07596502778023,Maize
3.63477452647578,186.17577708253012,20.75057315063606,82.54966190904753,Rice
1.6517377083257188,126.05894701080774,31.38460424182896,68.41771971787261,Maize
1.2822749896017194,78.18805712229846,38.415416992721504,127.73403402123165,Cotton
3.5696771128252625,61.54575040713111,39.368382610008155,132.1528584543716,Cotton
1.1060452421664873,154.42342177068878,30.81105350777848,100.16216770319184,Maize
3.343102325093853,107.41981466545818,29.16409610504432,144.56240426286777,Maize
4.76092096569983,173.27464198780388,38.900341884969876,60.30270293290831,Rice
3.301896711503516,148.92661529611553,33.4721966399339,71.7709539899211,Maize
2.5526797048260876,169.43621758120528,21.29798559076819,131.9410731516889,Rice
3.5731528737694127,90.7919059127673,29.314511553349952,59.272354076668094,Maize
2.8330115619660665,153.85383836915872,24.804900369286077,182.1363147486651,Sugarcane
3.1824671572637397,89.60929770405781,29.396086428973632,71.32195556847752,Maize
4.765859235106101,190.86027191754374,29.109311440127236,151.08798111268047,Rice
2.544410551203097,145.45614223000615,31.64289605629484,108.68051625716379,Maize
4.844762255295657,98.67677002630131,27.135409806985024,109.96816213133727,Maize
4.621402567824255,90.4267793438409,23.28540898911856,164.73342929167157,Sugarcane
1.7831645391571858,78.63898776074653,30.074388691799125,124.91932012593709,Maize
1.2774452035006618,154.19614383405917,36.60405768691524,158.84831954657994,Cotton
1.4031120055097066,82.80734194968909,33.28024456135205,125.77868431291539,Maize
1.072887302606199,139.29548988912336,26.767357318504317,138.93580121078952,Maize
1.3777718430237136,89.6952540388036,38.71046045517714,164.10719418044962,Cotton
