area,rainfall,temperature,fertilizer_cost,previous_yield,previous_profit,current_cost,profit
1.2982025747190833,87.63395685366538,22.136419859279812,2182.979287116527,16.52468464912341,19829.621578948096,3436.609293256896,27631.263500632696
4.947547746402069,151.40394320788212,24.776903208072138,2790.862240984755,84.82017605229903,101784.21126275884,6746.896397046687,120184.19705076712
4.08897907718663,155.99448048180642,38.98562343511968,7319.537577013678,68.55461796372722,82265.54155647267,10083.872288380484,94825.51045704017
1.7948627261366896,141.50111256192287,26.101993736390533,6510.07860218854,36.256520601409754,43507.82472169171,8279.676455021476,43628.78215842223
1.0220884684944096,96.93610913204724,23.377185787340707,4537.210454354523,5.2959712871485225,6355.165544578227,7228.363492997376,2708.370289011427
4.261845713819337,90.66443806460987,29.213455833099864,5102.9021737032635,34.54285052365569,41451.420628386826,6333.503483848528,49195.95405493433
3.8274293753904685,139.65024240540546,26.141754867204973,4219.993315759864,47.505438416018116,57006.52609922174,7619.667228566315,63517.92889740489
3.9160286721639492,179.91434504175373,20.703185005423883,6444.679202964035,72.66377661995794,87196.53194394954,10220.663364556525,96753.23857220118
4.0850813867437825,192.01005933850934,26.462904345588345,6705.123075392477,79.31568969615323,95178.82763538387,10328.456240010957,108367.4855023278
1.2961786069363614,65.88587066056364,30.88217247878937,6579.711141218954,7.780229987599937,9336.275985119924,8604.983948114643,-1388.1620166291905
2.4338629141770904,73.22429188965798,31.03424744039934,6335.6703490066975,21.868081985328182,26241.698382393817,8312.974707936803,24413.374868011786
1.4634762381005189,191.71043881746195,27.131178423537776,3227.026032156775,34.21801020659121,41061.61224790945,4332.2888658056745,48636.660722707136
4.4524137035023745,160.4802842502189,28.946055125052013,4027.8198754428727,63.82414962732887,76588.97955279464,6982.020951545623,88682.68820070065
3.4931925073102317,182.44907372446596,39.31035836469533,4819.072609902049,60.74811359049408,72897.7363085929,7423.786962471434,83130.10431389174
2.3235920994105967,80.39489512030147,27.546969544606235,3984.7579485659335,22.781212284062903,27337.454740875484,6362.7970625479575,28864.157595770463
1.2542334011440945,138.1378806664103,25.164536265199658,6529.641200949974,14.987020970213974,17984.42516425677,10252.534060954094,13436.047088265972
2.243929286862649,155.17093916262104,24.8693408813352,3976.1211454997283,30.828231103907996,36993.877324689594,5479.757848748267,37442.777682103355
2.300733288106988,152.0167828170459,29.15529225408268,2829.392520712023,40.06769439606277,48081.23327527532,3858.39132078257,56420.79619786916
3.9184247133522563,111.22275363000472,35.19040297433888,4394.242712289824,37.13429830247009,44561.15796296411,5614.192068652121,54959.2256335115
3.5502298854208525,52.30923375369627,24.119763683769463,7879.486596694282,17.063081456628243,20475.69774795389,9549.600910176388,13374.988783469928
4.548850970305306,137.43890852063947,34.18592254281536,3355.2884776014553,64.16213136720535,76994.55764064641,4455.145125391826,91617.21425975008
2.888859700647797,87.96523087694132,20.422996466988327,5672.951953659374,22.542821484306913,27051.385781168294,8181.483085588781,29516.241384974997
1.4783769837532068,117.53813692143355,28.378659559678923,4597.838299038238,21.292345913853914,25550.815096624698,6540.109664738972,27606.75951912925
3.85297914889198,193.63715226257258,35.517301304055735,2426.1474058959598,71.76360613586452,86116.32736303743,3967.596430100358,102651.0194121443
4.04314019446759,109.85529764636522,26.774659115488628,4927.259635988357,51.4591344161516,61750.96129938192,8177.511860834344,69423.46052263826
3.245108790277985,175.97024099966401,31.274742028907987,6212.985971889875,56.47552610205565,67770.63132246678,7826.339950587466,76882.72584252636
4.083868719818244,78.28109086238767,24.099584656518218,5079.319854966912,35.32532051614225,42390.3846193707,8142.1351579482925,43349.702007621745
2.975182385457563,150.86907470375434,34.83990782252344,7232.636382479486,48.61642112180319,58339.70534616383,9280.431100022402,63495.69636769622
3.0909313175279762,196.55104316584152,21.045582065375193,3733.622099945496,57.614877467688906,69137.85296122669,6269.105381933159,79593.27855398715
2.7101640734341985,65.28396513094052,37.05085289751001,2517.4950278237893,7.425592943641149,8910.71153236938,6319.096147377749,5044.791144237475
1.1016765069763808,51.247991334078804,23.96392772843336,7619.393669948036,7.449649581567551,8939.57949788106,8731.448574395476,946.259436573785
1.4315657079732178,115.03741889489216,37.48796063416661,4269.178097169314,16.829804137992138,20195.764965590566,6769.9716196017,15921.498186897186
1.125716742746937,63.89382245770508,27.050584826010347,5458.4333087218,9.971764707749522,11966.117649299425,9021.702189704654,5853.383325134886
3.5456416450551216,162.2576524514347,34.453671489489736,6752.018756781175,56.398111614154516,67677.73393698542,9515.941501892221,78511.46235569712
2.2574239243053067,187.18229957728383,26.384505955723768,3945.8819832534837,40.102841633220784,48123.40995986494,5776.493534148954,54542.17476820781
3.034282764658811,115.10314590631383,38.11823342469295,6296.987229065667,44.967914233062146,53961.49707967458,8490.03063450077,58298.65315722935
4.6302658957043725,88.80674632331613,22.532742510367488,2812.5130989069685,33.75811457337815,40509.73748805378,5853.309985092692,46292.033485051536
1.9971689165954998,115.16049785099146,23.570395785451975,3747.7624832330316,26.66924906458749,32003.09887750499,7420.198166174441,32267.036205516033
2.641531692142519,158.51717267750016,29.860602503176047,2868.2638168191197,38.999804246727535,46799.76509607304,3991.4629380589545,58244.30928195057
4.022204554172195,51.35812423705565,21.638768780762923,6867.383350408147,18.97839503130055,22774.074037560662,8081.999816079276,20377.767712281395
1.9151926619664899,138.4180984227046,23.91960369403524,3335.8954113607124,24.924218475382094,29909.062170458514,5311.0499821894755,33476.271857199994
1.307919639315172,141.99375273310687,38.875327644240286,6304.421332431261,14.554470415113002,17465.3644981356,8002.760385743699,12319.736472139257
2.159005811655072,145.65323703439032,39.52979322295774,7659.790383473915,34.30273957554345,41163.28749065214,9454.583042141134,43005.70482784737
1.6448851490160177,86.30331199713157,27.525186586608438,5166.633254413262,21.14912160124755,25378.94592149706,6830.443250290905,25443.42610546793
4.718790609370292,157.107908506719,38.465720420278714,5240.175153564126,76.48600063816458,91783.2007657975,6827.650300129599,107788.33840779886
4.232481518257668,63.70872294976646,30.896493513468634,4766.201408586872,27.481509224728942,32977.81106967473,6158.073309194748,34060.67500555923
3.533615026041694,79.89055047002012,25.39484931747534,3955.3408603618564,23.298042462464302,27957.650954957164,7757.20325574757,25913.800106644132
4.485842360750871,181.6205069981723,34.04797442161197,4853.930185549503,84.05622271646737,100867.46725976084,6286.498577267963,120362.54082539241
4.214688307596457,160.80847260898497,33.178036131497144,5616.845193600557,78.55750708539992,94269.0085024799,7230.056517897165,111864.08232959567
1.7462802355441434,52.06183310170179,39.78250638217467,7915.949433023956,7.187981898194506,8625.578277833407,9654.746604966313,872.9006497371842
4.570235993959911,87.25643905547003,25.300945748185665,7626.587355909345,37.99833395084852,45598.00074101822,11425.631975300606,46146.40480921376
3.157368967662603,82.16097244897469,33.441190053234706,7172.917749758731,23.135804821432494,27762.965785718992,10440.060150561985,24187.81772532122
4.229760620656251,90.62094920554588,21.04047510058894,7334.78321422915,35.883421063138734,43060.10527576648,10703.881505175694,43318.30213934318
4.584365199693973,87.13396554198296,22.272920773934388,4807.095099752258,26.21889416583813,31462.672999005754,6121.369878367752,32806.08140503499
2.2720138998874555,59.37894436142686,20.078367499021866,5944.665963064788,15.516155624259131,18619.386749110956,9453.595588111802,13856.583007013509
1.440207698110707,118.84107748952304,39.989213621193464,7370.400337617285,12.887822583445146,15465.387100134176,9594.979583069538,15132.835205733034
1.9117406501677667,159.91002121792476,36.045473942949556,4357.704589948118,22.519333199190687,27023.199839028824,6146.173668585285,28256.094727815598
2.7084311545050253,141.00975870761545,35.73446029467082,7770.574870072813,41.95747210595694,50348.966527148325,10497.825120633745,53728.976955163744
4.272059063689973,150.93075028971197,30.194521505763596,4494.716372415098,59.068419051259525,70882.10286151143,7961.265089865299,81517.41069768018
4.442922333025374,62.17237678043587,26.0013416581088,5606.495992359294,25.929358860087884,31115.23063210546,8942.452445584022,29425.952197953688
1.0278085221247628,192.72360652651807,23.02528568925352,6258.828279634232,27.140508476200385,32568.61017144046,9928.820727377628,33369.92041350628
3.042989210310263,175.77377507645372,25.693494776929274,7703.55207845563,46.4416911111926,55730.02933343111,11487.948636501962,57592.260489434244
2.669644012595116,170.7635477743494,27.51942443858278,3467.6976443135964,37.924797115540386,45509.756538648464,5182.0638585968445,53815.240912598834
1.888431241882921,173.44757075626512,35.12620193960588,6476.785869431854,34.10091209229465,40921.09451075358,8748.35955193967,41734.59459036941
1.4794614693347312,189.9065762199142,30.79323577806305,5124.893516864493,33.843383049116085,40612.0596589393,6168.779134479703,42676.35040090635
2.350460685614512,131.63809491705467,21.549672531109653,3611.3428437238463,23.06930809451304,27683.16971341565,7249.307821519026,28085.44673672292
4.771638815650077,80.04230268014388,20.360580179178246,6659.6410387783435,40.23174452044456,48278.09342453347,8123.357493202646,50014.92257525998
2.292811728083021,142.51754117788118,22.046643590681263,5313.333681043079,35.58158668682855,42697.904024194264,8897.758118071162,45545.902362204884
3.0751624869734644,161.43222405019085,28.209974273947587,5965.842923898055,39.347229540322644,47216.67544838717,7954.004889857844,48678.52210844349
3.8120758355807114,160.68760900310383,38.66385834098037,3937.406411467406,65.24784182533348,78297.41019040017,6041.807181410821,91191.93949564369
2.454518409517176,128.21735362503202,32.74804962418443,4887.64371096563,35.85421488843239,43025.05786611886,6005.040474417208,44912.8224651819
4.887128330883843,60.268807900036705,36.0365179975103,5704.125505928403,27.895211989406413,33474.25438728769,7684.761875224362,39806.39012769071
4.849789179768445,105.66694076451918,29.327491890090972,4429.464885619063,57.50797040938987,69009.56449126784,8094.555934022856,74859.48056082932
2.0071291833014566,188.1149912695036,27.233321663900856,3190.235239086208,43.43938675097617,52127.2641011714,4266.87744245102,60911.83016480604
2.988994023569542,137.6673364636139,22.168007454332454,7769.842953891824,41.664274221633946,49997.12906596073,9988.825373032,54794.194508078945
2.2035132392670786,130.749791488357,37.5186604437241,5068.805240255704,26.553662705975803,31864.395247170964,6163.004129693927,35740.26174644383
2.1393619775098704,90.32802715732902,35.663200580558055,6403.5222217262035,14.460295217472087,17352.354260966506,8516.292497053399,14876.834573501006
1.1475477894181312,105.26733798748683,23.3623619519545,4466.283161336349,11.892112553716222,14270.535064459467,5984.205083677222,11219.506970454162
3.4382573359195874,184.30191337297538,30.24521127752521,4130.790584154298,66.2165351663858,79459.84219966296,5887.445763959414,96139.53487829329
3.010716092915446,149.96945712902536,29.747496158424898,4442.98579080275,43.53066149721177,52236.79379665412,8075.780910287007,59046.99351713501
1.2059150049999574,168.10805401284995,32.50183105373057,4455.179862713899,9.284897453233757,11141.876943880508,6763.327524579572,7588.617890592017
2.1145858569464457,118.15181346014828,38.923737879825225,5265.080695651722,31.327784844423277,37593.34181330793,7086.474669857458,40386.364112230636
4.633063543866615,144.5370829184237,31.595428835249592,5260.819219888179,67.91606506984196,81499.27808381035,8028.834353739822,93237.41795579238
1.9582475626678897,87.25754131148113,30.80434533557237,4982.92289529723,15.189064276375893,18226.877131651072,6409.243774794977,14555.048588102785
1.5795794883648924,155.81912454252296,21.00645865869328,2808.7147095046284,28.89866124435083,34678.393493220996,4586.889531767196,41235.40428571648
2.957811041110252,114.1402000555006,21.25814952036048,4976.452871003186,41.383707378283056,49660.44885393967,7615.196773811852,57084.780280815794
4.942601816442403,116.38182722221184,23.74693582653578,3014.623402523909,43.51334521549956,52216.014258599476,4727.192528068115,58774.60701312138
1.9682210860460017,147.39834868653224,20.649415433834967,2756.814717774591,31.18257204292973,37419.08645151568,5794.19792997721,40672.089804125
3.688542189623514,190.442093220339,34.86705791140025,7595.874304047006,63.11212349829172,75734.54819795006,10070.348210825574,84310.99060369415
4.04647846131487,59.60095199129314,34.46660607987926,5629.700078886226,26.61294938465764,31935.53926158917,8945.667289650299,30908.444979855543
1.9505501759695987,173.71148560205114,22.72112468863286,5956.940348747506,34.522932892775025,41427.51947133003,9801.673955914912,42111.31514042278
3.9128653944474383,93.85746656182897,36.72157801590562,4410.762022000183,39.90379592423157,47884.55510907788,5758.176690042406,55991.2401195973
2.471132530877013,116.58791817595667,23.09572069692224,7453.885351489185,26.314181658710115,31577.01799045214,9457.88038144282,28518.95748964887
3.529223322374318,53.28699931625134,26.023511739947175,5827.582937477993,9.439971517530097,11327.965821036116,7786.2301261132125,4681.033167156613
3.534118843043579,95.15691167514696,24.9795379832273,6615.019217141525,31.377742503413696,37653.291004096434,8068.567975153288,41471.28526425321
3.143098736299034,125.39468639451957,27.446141971460953,4211.374814166284,41.44702621022173,49736.43145226607,7642.284226166696,53602.965605403304
1.3611590802176332,58.42641160211585,25.09327531779924,7760.071284914753,13.029725711051404,15635.670853261685,11039.707397031123,5978.81046239185
4.341209982356952,123.66435940747478,29.779018528769043,6922.76774094989,47.82613864978812,57391.36637974574,9376.044153453087,61392.90393702936
2.2831202598869433,189.0665943287641,28.14815762709371,7123.690778087262,48.30147933234781,57961.77519881737,9737.003111471091,62055.110416562624
1.746074041599417,65.80898271617079,39.73138981558653,3033.165604554526,8.251374194244443,9901.649033093332,4211.7980185620145,11275.18872825618
1.1631005662190557,164.66610921132565,21.118527002564512,3625.7792472273172,20.964573894050805,25157.488672860967,6292.301304208454,27004.21196162123
3.3635717727529673,111.4506580063989,22.84362752774703,3713.7595981014624,34.93775896817862,41925.31076181435,7087.784170160372,47613.89551537204
3.7102574473691297,148.27605717865072,21.05651787817205,3625.455339481227,55.92508767992249,67110.105215907,6346.938060232798,79180.6407443445
1.0663513157114246,89.03548969778441,32.51682389964752,7132.448972625728,13.953699331275713,16744.439197530857,8928.368082986985,13894.668257157215
3.048372233197124,73.92383938120375,21.09018554827439,2191.3087712515526,16.39966754765588,19679.601057187057,5193.953588254564,18029.38348006862
1.9059831007917518,74.06939214068396,36.72879474752247,2456.599933884646,10.717971486871946,12861.565784246335,4541.065223780389,11138.687695820561
3.5806911616377994,60.5737918464717,30.238772613638556,3643.489223779422,22.614417045865338,27137.300455038407,6278.109076636628,25663.685866114283
1.6974657160199658,77.84700573518646,30.540152491630675,3199.237847896662,25.22218063818063,30266.616765816758,5661.933937733436,31750.360958463447
3.763750952409864,149.63290774834525,31.231890154243885,3391.1576832970904,52.002151344135044,62402.58161296205,5534.682686192631,73836.75431187941
2.5469413852021496,182.2535917765262,23.416274126124215,6787.6591355198,56.61959097972187,67943.50917566624,9944.293076702204,75254.2599625051
4.746919954946938,172.1188528386743,23.95380606228975,5378.7595633522815,91.72555823462369,110070.66988154843,9030.387899309928,131180.9110905462
1.550083776583973,152.77014648117262,26.376346457460095,2034.623967757808,23.194096807174326,27832.91616860919,3050.261523188583,29458.05210311847
2.364265404201034,66.56477951166539,31.86992831643703,4575.936594225172,14.246917902770528,17096.301483324634,8376.786151916273,13994.067403635998
1.4538940849623563,93.37811694439247,24.20235551880429,4447.309561102154,10.11586319571408,12139.035834856897,6981.854969351829,5695.334220480655
4.698774473114251,96.47103129837035,22.326634542665225,2683.6716166672613,44.98854927431551,53986.25912917861,5785.867257757057,61885.3095920635
4.509357413523924,87.49354195964318,39.40233772836864,6056.850731608743,32.42036804432057,38904.44165318468,9623.724430136375,40487.494481457434
2.0317665108606224,127.25084895645847,20.439636296192457,6212.583130276947,25.473206252228582,30567.8475026743,8613.894207219757,29166.910037474674
3.639936184136716,130.3330722319509,36.05394810672043,6325.359314312586,54.92480792993252,65909.76951591902,9830.281534407257,73659.18356866544
4.268888800804863,103.53289627566653,35.76070299150044,6370.825673351552,41.14161683022485,49369.94019626982,7903.685131717159,51889.27544395425
3.2208032463978493,103.0683738104654,25.94428227690192,2000.316961593781,31.992673777024148,38391.20853242898,3477.8195650332245,41183.81114411023
3.118602313424026,174.2833396859122,22.712532320146266,7723.524823080333,45.84634026223891,55015.608314686695,10695.938929648793,59187.630708685174
1.9674091636018067,168.39392724795283,22.912572934108468,6885.252602327978,35.00028599690706,42000.34319628847,10495.68161898319,45492.76784452887
1.3724110712235968,96.16937475211185,33.94863234474385,7423.8901795357115,14.520799887001806,17424.959864402168,11101.16871214383,8687.941238019093
4.5888630318133075,187.0682665809889,32.85613182172347,2093.859771844605,86.16157709271853,103393.89251126224,5025.081146976345,126661.67285231504
4.601672228653322,192.9222525503759,35.654913485027734,7603.152774714436,87.69236193392001,105230.83432070402,10179.620465342388,121445.76925317044
3.5324058290930718,99.01138130450613,38.74962344798209,6858.731172128628,33.511048452797155,40213.25814335659,8852.910435218177,38742.27920059141
2.3561191641948027,103.16374231895823,33.83854726533184,7023.3148577521915,26.816108201278546,32179.329841534254,10963.316104550186,26997.835594663306
2.3968382984506436,125.84512301329383,23.11703073102887,2559.7243083318112,30.018958043206393,36022.74965184767,4518.811368330563,40541.19524320032
3.9038227154809575,191.16812188005102,24.868852335308212,6432.668173511586,76.2035050248942,91444.20602987304,9665.226495206365,103831.10646628671
4.588441039810308,181.44791497134673,36.84387461746229,7759.500137852546,84.33122005152661,101197.46406183194,10355.445537567548,113515.5585862059
4.548345697060469,65.38519438753846,24.18612151668417,6071.284048508964,35.35658318988111,42427.89982785733,8896.821076085003,40749.97514628584
4.1195021834304955,108.90961149071244,21.450446339089627,5423.368427747639,48.25030872013096,57900.37046415715,7603.810079513517,63078.21434482991
3.568126584617151,133.00567846246577,34.06560108084501,7673.778066493982,48.42241893844744,58106.902726136934,11568.247442910724,61452.99898142267
1.3365598599801953,125.469870882731,28.050527109802843,4657.622730406616,24.361909459136513,29234.291350963817,7372.6697087044295,29157.392974794064
1.646514856378455,79.0794601905339,38.400801050918076,5595.761397862872,15.121893249093075,18146.27189891169,9409.124289239242,12271.239669400213
4.5942167541083165,178.8225156752232,33.005101421873235,4858.0297609661975,88.67975319664285,106415.70383597142,5880.80400948794,127542.6001740593
3.4257162386383597,151.5411174495256,21.808379555833216,7597.077328161795,54.94839972875746,65938.07967450895,10315.089077735158,74187.5639551264
1.0367882064665186,175.68625622777054,38.957131345073215,2456.5083605930436,9.005348454863032,10806.418145835638,5608.069029768858,8688.206673393986
1.4058861714641284,178.81464190242082,25.171145272804917,5006.718204952089,31.663477047189,37996.1724566268,8241.958718438742,39010.639509565604
3.6540070764322232,162.25337804986097,26.744249808125716,6121.71464831263,59.96338036363582,71956.05643636298,9836.645293657673,81964.56926511745
1.0202463353848747,115.8815901874576,28.04520827367084,6751.439230533421,11.56300291822866,13875.603501874391,7764.6440575447805,7660.1597153656185
1.6432322056699946,141.5820132523137,21.024485928086264,5498.111884664819,24.671954129427668,29606.3449553132,6499.102362443248,30058.989752587546
3.1949351574663445,74.05481091796148,29.930308444612095,7453.506464728724,21.935116088346426,26322.13930601571,9870.296847114369,22630.201414204537
3.767580790770773,151.04681262123614,22.466369821505843,7651.94868130323,58.043251275836894,69651.90153100427,8739.829796319342,75851.14060055031
3.607845038010402,76.88798836089211,28.019406533767036,2385.915339161501,24.780614397329156,29736.73727679499,6309.513000148625,30021.660271276396
1.8970772378422391,154.09243857652353,27.014195759841684,4414.223237248247,35.603887068384466,42724.66448206136,6080.418760872422,43175.49247991367
